14.000000,0.731000,0.609610,0.302000,0.774775
14.000000,0.283000,0.507508,0.562000,0.978979
11.000000,0.518018,0.500000,0.621622,0.308000
8.000000,0.902402,0.358000,0.087087,0.072000
7.000000,0.488421,0.512500,0.829474,0.945833
1.000000,0.483533,0.700000,0.553892,0.596000
14.000000,0.514970,0.461000,0.592814,0.922000
14.000000,0.874251,0.504000,0.245509,0.936000
14.000000,0.533557,0.516000,0.744966,0.964000
12.000000,0.526846,0.725000,0.454139,0.546000
6.000000,0.486000,0.597035,0.972000,0.579515
14.000000,0.158000,0.510542,0.296000,0.689759
14.000000,0.426000,0.472892,0.276000,0.602410
14.000000,0.662000,0.578313,0.432000,0.837349
14.000000,0.861000,0.641566,0.274000,0.710843
11.000000,0.491000,0.553616,0.558000,0.384040
17.000000,0.500000,0.638404,0.996000,0.718204
2.000000,0.441000,0.531915,0.786000,0.817967
8.000000,0.096000,0.373874,0.064000,0.123123
8.000000,0.189000,0.391892,0.074000,0.105105
8.000000,0.319000,0.409910,0.058000,0.075075
8.000000,0.773000,0.408408,0.058000,0.096096
8.000000,0.898000,0.388889,0.060000,0.111111
6.000000,0.593000,0.448000,0.242000,0.117333
3.000000,0.424000,0.510511,0.616000,0.570571
14.000000,0.518000,0.255255,0.104000,0.228228
6.000000,0.497000,0.521021,0.994000,0.951952
6.000000,0.548000,0.541026,0.684000,0.912821
6.000000,0.187000,0.616667,0.106000,0.238462
19.000000,0.684000,0.698667,0.148000,0.192000
14.000000,0.503000,0.680000,0.226000,0.602667
14.000000,0.358000,0.402778,0.512000,0.708333
13.000000,0.480000,0.581019,0.860000,0.666667
13.000000,0.481000,0.666667,0.510000,0.517333
14.000000,0.736000,0.556000,0.308000,0.856000
11.000000,0.169333,0.695000,0.338667,0.234000
14.000000,0.622667,0.510000,0.749333,0.940000
14.000000,0.474619,0.373958,0.416244,0.485417
12.000000,0.501269,0.547917,0.454315,0.833333
14.000000,0.567000,0.504505,0.566000,0.984985
19.000000,0.239000,0.572000,0.478000,0.642667
2.000000,0.522000,0.510667,0.788000,0.818667
14.000000,0.470000,0.582667,0.480000,0.829333
14.000000,0.578000,0.502667,0.840000,0.989333
14.000000,0.226000,0.536000,0.452000,0.922667
12.000000,0.504688,0.575893,0.478125,0.839286
14.000000,0.493750,0.341518,0.275000,0.522321
14.000000,0.898438,0.462054,0.059375,0.245536
18.000000,0.444000,0.553731,0.252000,0.313433
14.000000,0.129000,0.369478,0.150000,0.594378
14.000000,0.192000,0.604418,0.324000,0.783133
14.000000,0.390000,0.542169,0.196000,0.907631
14.000000,0.625000,0.534137,0.346000,0.923695
14.000000,0.889000,0.522088,0.218000,0.947791
4.000000,0.751000,0.921687,0.050000,0.148594
4.000000,0.489000,0.708835,0.058000,0.261044
5.000000,0.167665,0.523000,0.335329,0.230000
7.000000,0.412000,0.598667,0.772000,0.797333
13.000000,0.642643,0.795000,0.570571,0.262000
6.000000,0.502000,0.556000,0.848000,0.440000
6.000000,0.925000,0.372000,0.146000,0.141333
14.000000,0.575000,0.442667,0.094000,0.106667
10.000000,0.479000,0.720000,0.250000,0.293333
14.000000,0.610000,0.813333,0.224000,0.368000
14.000000,0.339000,0.812000,0.226000,0.370667
4.000000,0.454000,0.649333,0.028000,0.114667
4.000000,0.477000,0.622667,0.022000,0.114667
14.000000,0.715000,0.484000,0.070000,0.178667
14.000000,0.341000,0.546667,0.054000,0.080000
14.000000,0.363000,0.540000,0.094000,0.141333
14.000000,0.561000,0.538667,0.118000,0.133333
14.000000,0.621000,0.576000,0.082000,0.128000
14.000000,0.689000,0.716000,0.110000,0.322667
14.000000,0.268000,0.728000,0.140000,0.362667
14.000000,0.942000,0.874667,0.112000,0.245333
8.000000,0.758000,0.821333,0.056000,0.352000
16.000000,0.478000,0.536036,0.460000,0.501502
16.000000,0.047000,0.151652,0.090000,0.177177
0.000000,0.404000,0.462462,0.444000,0.438438
8.000000,0.557000,0.837333,0.146000,0.320000
10.000000,0.315000,0.852000,0.474000,0.290667
17.000000,0.870000,0.592000,0.084000,0.165333
7.000000,0.500000,0.432432,0.992000,0.852853
4.000000,0.245000,0.558667,0.106000,0.461333
0.000000,0.497000,0.475219,0.966000,0.396501
14.000000,0.668000,0.497238,0.656000,0.994475
14.000000,0.272000,0.363260,0.536000,0.726519
6.000000,0.841000,0.739796,0.314000,0.510204
6.000000,0.496000,0.545000,0.896000,0.198000
14.000000,0.476000,0.480000,0.269333,0.312000
14.000000,0.560000,0.871000,0.261333,0.254000
14.000000,0.226667,0.871000,0.288000,0.254000
11.000000,0.792000,0.705333,0.412000,0.584000
14.000000,0.526000,0.616000,0.612000,0.762667
14.000000,0.801000,0.537433,0.298000,0.524064
14.000000,0.587000,0.573529,0.250000,0.847594
14.000000,0.200000,0.540107,0.392000,0.914439
14.000000,0.352000,0.683155,0.476000,0.628342
14.000000,0.920000,0.666667,0.072000,0.360360
14.000000,0.856000,0.587087,0.040000,0.261261
14.000000,0.888000,0.576577,0.020000,0.222222
14.000000,0.840000,0.614114,0.036000,0.255255
14.000000,0.827000,0.665165,0.030000,0.171171
14.000000,0.772000,0.632132,0.056000,0.327327
14.000000,0.708000,0.629129,0.100000,0.249249
14.000000,0.019000,0.684685,0.038000,0.456456
14.000000,0.032000,0.528529,0.064000,0.402402
6.000000,0.105000,0.518018,0.094000,0.189189
5.000000,0.447000,0.445946,0.630000,0.771772
2.000000,0.782000,0.502667,0.248000,0.952000
2.000000,0.220000,0.616000,0.224000,0.741333
6.000000,0.925000,0.436782,0.146000,0.160920
3.000000,0.501000,0.488506,0.830000,0.293103
9.000000,0.294000,0.340909,0.136000,0.284091
9.000000,0.537000,0.372159,0.130000,0.232955
9.000000,0.681000,0.360795,0.154000,0.255682
15.000000,0.500000,0.501333,0.996000,0.992000
15.000000,0.039000,0.802667,0.078000,0.389333
6.000000,0.478000,0.525333,0.772000,0.832000
18.000000,0.501000,0.498507,0.994000,0.991045
6.000000,0.523000,0.522599,0.578000,0.197740
6.000000,0.765333,0.034000,0.085333,0.032000
6.000000,0.665333,0.028000,0.120000,0.056000
14.000000,0.494667,0.576000,0.989333,0.844000
0.000000,0.598000,0.348000,0.800000,0.365333
8.000000,0.722667,0.714000,0.538667,0.496000
8.000000,0.262667,0.646000,0.205333,0.408000
14.000000,0.673333,0.719000,0.557333,0.426000
6.000000,0.308000,0.473510,0.472000,0.225166
1.000000,0.234000,0.569333,0.168000,0.328000
1.000000,0.646000,0.730667,0.420000,0.528000
14.000000,0.095000,0.184000,0.078000,0.218667
14.000000,0.279000,0.073333,0.086000,0.130667
14.000000,0.278000,0.209333,0.108000,0.274667
14.000000,0.528000,0.157333,0.092000,0.229333
14.000000,0.231000,0.460000,0.194000,0.434667
14.000000,0.636000,0.520000,0.336000,0.885333
14.000000,0.405000,0.273333,0.110000,0.152000
4.000000,0.525333,0.441000,0.581333,0.878000
12.000000,0.521459,0.487395,0.716738,0.969188
10.000000,0.570000,0.654667,0.508000,0.616000
8.000000,0.798000,0.649333,0.316000,0.632000
8.000000,0.642000,0.290667,0.152000,0.181333
8.000000,0.304000,0.516000,0.212000,0.552000
8.000000,0.491000,0.712000,0.318000,0.570667
19.000000,0.089000,0.174667,0.174000,0.344000
6.000000,0.447000,0.490991,0.810000,0.771772
11.000000,0.751157,0.743000,0.289352,0.426000
14.000000,0.359954,0.492000,0.608796,0.936000
8.000000,0.528935,0.508000,0.881944,0.684000
4.000000,0.496000,0.516000,0.088000,0.376000
4.000000,0.719000,0.632000,0.118000,0.618667
4.000000,0.814000,0.694667,0.056000,0.418667
4.000000,0.609000,0.617333,0.082000,0.573333
6.000000,0.928000,0.548000,0.140000,0.120000
14.000000,0.467000,0.438667,0.242000,0.530667
3.000000,0.345000,0.478610,0.318000,0.406417
3.000000,0.662000,0.504011,0.352000,0.360963
14.000000,0.627000,0.468563,0.182000,0.829341
12.000000,0.772000,0.401198,0.132000,0.125749
12.000000,0.329000,0.485030,0.350000,0.844311
1.000000,0.487000,0.473333,0.794000,0.866667
3.000000,0.218667,0.665000,0.426667,0.666000
14.000000,0.289333,0.561000,0.050667,0.066000
6.000000,0.485000,0.406907,0.954000,0.711712
15.000000,0.520000,0.549127,0.816000,0.897380
10.000000,0.694000,0.749333,0.608000,0.496000
14.000000,0.280000,0.610667,0.448000,0.773333
14.000000,0.343000,0.437333,0.686000,0.757333
14.000000,0.920000,0.125333,0.088000,0.122667
2.000000,0.531000,0.490683,0.650000,0.652174
7.000000,0.454667,0.536000,0.856000,0.880000
6.000000,0.525000,0.612613,0.522000,0.696697
6.000000,0.166000,0.794667,0.120000,0.074667
14.000000,0.558333,0.308333,0.245833,0.438889
12.000000,0.485417,0.529167,0.704167,0.658333
14.000000,0.589583,0.726562,0.129167,0.271875
14.000000,0.895833,0.729688,0.141667,0.253125
14.000000,0.729167,0.671875,0.075000,0.125000
14.000000,0.427083,0.757812,0.129167,0.315625
14.000000,0.152083,0.765625,0.145833,0.318750
14.000000,0.318750,0.743750,0.104167,0.337500
16.000000,0.727000,0.513333,0.138000,0.290667
16.000000,0.438000,0.561333,0.156000,0.216000
16.000000,0.560000,0.528000,0.256000,0.240000
7.000000,0.504000,0.433333,0.988000,0.866667
0.000000,0.527000,0.596000,0.930000,0.722667
6.000000,0.208000,0.872000,0.080000,0.064000
14.000000,0.670000,0.581325,0.384000,0.831325
14.000000,0.539157,0.641000,0.301205,0.618000
14.000000,0.486446,0.556000,0.490964,0.772000
18.000000,0.481333,0.460000,0.765333,0.780000
11.000000,0.459000,0.521886,0.918000,0.949495
13.000000,0.495000,0.685714,0.210000,0.502857
14.000000,0.502000,0.588571,0.124000,0.651429
14.000000,0.324324,0.641000,0.648649,0.714000
14.000000,0.501502,0.689000,0.972973,0.618000
6.000000,0.468000,0.454667,0.876000,0.765333
12.000000,0.607000,0.562667,0.442000,0.656000
14.000000,0.316000,0.480000,0.056000,0.261333
6.000000,0.499000,0.685333,0.790000,0.538667
3.000000,0.112000,0.286667,0.168000,0.253333
14.000000,0.482000,0.641333,0.464000,0.701333
5.000000,0.029000,0.348348,0.058000,0.318318
5.000000,0.089000,0.364865,0.062000,0.141141
14.000000,0.235000,0.548048,0.074000,0.321321
14.000000,0.330000,0.563063,0.060000,0.345345
14.000000,0.370000,0.507508,0.028000,0.222222
14.000000,0.422000,0.630631,0.076000,0.456456
14.000000,0.481000,0.591592,0.050000,0.360360
14.000000,0.551000,0.596096,0.086000,0.471471
14.000000,0.600000,0.629129,0.088000,0.471471
14.000000,0.638000,0.666667,0.076000,0.558559
14.000000,0.678000,0.672673,0.088000,0.648649
14.000000,0.730000,0.692192,0.136000,0.603604
14.000000,0.827000,0.684685,0.138000,0.624625
14.000000,0.925000,0.684685,0.146000,0.624625
15.000000,0.286000,0.338667,0.272000,0.458667
15.000000,0.508000,0.548000,0.828000,0.898667
2.000000,0.519000,0.552000,0.146000,0.117333
8.000000,0.899000,0.702667,0.126000,0.290667
17.000000,0.871000,0.685333,0.254000,0.618667
17.000000,0.149000,0.673333,0.246000,0.573333
2.000000,0.933000,0.246667,0.130000,0.402667
2.000000,0.657000,0.682667,0.330000,0.629333
2.000000,0.488000,0.368000,0.324000,0.490667
2.000000,0.173000,0.566667,0.274000,0.605333
2.000000,0.441000,0.605333,0.266000,0.538667
7.000000,0.711000,0.445333,0.574000,0.410667
14.000000,0.499000,0.509333,0.998000,0.976000
14.000000,0.020000,0.662162,0.040000,0.183183
5.000000,0.495000,0.578078,0.918000,0.705706
3.000000,0.539000,0.480000,0.222000,0.357333
3.000000,0.878000,0.570667,0.240000,0.122667
3.000000,0.168000,0.494667,0.288000,0.333333
6.000000,0.468000,0.529333,0.796000,0.381333
12.000000,0.541000,0.638199,0.362000,0.500000
14.000000,0.562000,0.487578,0.120000,0.496894
13.000000,0.313000,0.578550,0.242000,0.202417
14.000000,0.941000,0.500000,0.114000,0.305136
14.000000,0.271000,0.498489,0.130000,0.320242
14.000000,0.463000,0.603604,0.174000,0.684685
14.000000,0.697000,0.587087,0.362000,0.741742
14.000000,0.817000,0.581081,0.134000,0.657658
8.000000,0.907000,0.734234,0.134000,0.363363
7.000000,0.441000,0.501333,0.390000,0.645333
1.000000,0.544000,0.529412,0.316000,0.304813
1.000000,0.121000,0.546791,0.238000,0.339572
14.000000,0.520000,0.390374,0.220000,0.491979
14.000000,0.070000,0.417112,0.140000,0.481283
14.000000,0.299000,0.397059,0.082000,0.307487
11.000000,0.505000,0.512500,0.570000,0.970000
6.000000,0.592000,0.617117,0.152000,0.075075
7.000000,0.775000,0.480480,0.410000,0.408408
7.000000,0.306000,0.585586,0.612000,0.780781
7.000000,0.453333,0.546000,0.906667,0.900000
10.000000,0.573000,0.781333,0.742000,0.432000
8.000000,0.821000,0.386667,0.126000,0.149333
8.000000,0.381000,0.473333,0.166000,0.269333
0.000000,0.500000,0.570997,0.988000,0.410876
0.000000,0.522000,0.362538,0.656000,0.277946
14.000000,0.376000,0.505333,0.284000,0.605333
17.000000,0.500000,0.749333,0.996000,0.496000
6.000000,0.641000,0.221333,0.186000,0.090667
6.000000,0.750000,0.256000,0.240000,0.106667
6.000000,0.661000,0.313333,0.262000,0.125333
6.000000,0.268000,0.242667,0.176000,0.101333
17.000000,0.262000,0.544000,0.520000,0.501333
14.000000,0.596000,0.322667,0.132000,0.314667
14.000000,0.580000,0.734667,0.524000,0.520000
14.000000,0.185000,0.728000,0.370000,0.533333
14.000000,0.272000,0.457333,0.304000,0.440000
14.000000,0.416000,0.392000,0.208000,0.368000
8.000000,0.607000,0.378667,0.138000,0.240000
8.000000,0.920000,0.450667,0.156000,0.288000
14.000000,0.877000,0.409333,0.238000,0.333333
4.000000,0.113000,0.813514,0.086000,0.281081
19.000000,0.529000,0.358108,0.422000,0.581081
1.000000,0.476000,0.618667,0.732000,0.752000
12.000000,0.478000,0.498498,0.956000,0.996997
13.000000,0.501000,0.603261,0.954000,0.583333
14.000000,0.386000,0.498667,0.484000,0.997333
14.000000,0.149000,0.524000,0.086000,0.376000
14.000000,0.032000,0.554667,0.064000,0.485333
6.000000,0.697000,0.657270,0.602000,0.673591
8.000000,0.772000,0.865333,0.184000,0.264000
17.000000,0.578000,0.614667,0.376000,0.312000
15.000000,0.330000,0.489333,0.148000,0.178667
14.000000,0.664000,0.508000,0.092000,0.152000
14.000000,0.954000,0.498667,0.076000,0.106667
14.000000,0.849000,0.652000,0.158000,0.365333
8.000000,0.502000,0.638667,0.088000,0.157333
8.000000,0.670000,0.746667,0.136000,0.208000
8.000000,0.870000,0.720000,0.128000,0.197333
8.000000,0.129000,0.702667,0.118000,0.210667
19.000000,0.428000,0.521333,0.080000,0.082667
19.000000,0.249000,0.570667,0.054000,0.122667
6.000000,0.705000,0.486667,0.130000,0.045333
11.000000,0.474000,0.542667,0.888000,0.376000
14.000000,0.708000,0.642000,0.578667,0.712000
14.000000,0.258667,0.608000,0.517333,0.780000
18.000000,0.497333,0.212000,0.994667,0.424000
6.000000,0.415000,0.710756,0.378000,0.369186
9.000000,0.555000,0.565333,0.490000,0.672000
14.000000,0.879000,0.668000,0.182000,0.226667
14.000000,0.642000,0.670667,0.204000,0.205333
14.000000,0.640000,0.808000,0.204000,0.160000
14.000000,0.432000,0.640000,0.184000,0.197333
14.000000,0.238000,0.620000,0.176000,0.210667
14.000000,0.236000,0.796000,0.172000,0.141333
14.000000,0.234000,0.320000,0.204000,0.208000
14.000000,0.224000,0.146667,0.196000,0.213333
14.000000,0.446000,0.142667,0.200000,0.200000
14.000000,0.453000,0.356000,0.222000,0.264000
14.000000,0.653000,0.172000,0.194000,0.237333
14.000000,0.699000,0.366667,0.270000,0.237333
14.000000,0.887000,0.358667,0.222000,0.253333
19.000000,0.631000,0.572000,0.138000,0.210667
8.000000,0.237000,0.666667,0.234000,0.448000
19.000000,0.731000,0.480000,0.266000,0.314667
14.000000,0.339000,0.526667,0.674000,0.941333
18.000000,0.572000,0.652000,0.532000,0.514667
5.000000,0.380000,0.566066,0.648000,0.459459
16.000000,0.202000,0.540541,0.264000,0.276276
16.000000,0.268000,0.599099,0.320000,0.291291
14.000000,0.872000,0.292793,0.104000,0.285285
14.000000,0.790000,0.289790,0.112000,0.291291
14.000000,0.690000,0.318318,0.092000,0.156156
14.000000,0.283000,0.297297,0.114000,0.234234
14.000000,0.213000,0.295796,0.086000,0.237237
11.000000,0.675000,0.629129,0.174000,0.195195
0.000000,0.561000,0.495495,0.114000,0.060060
0.000000,0.453000,0.504505,0.098000,0.054054
0.000000,0.352000,0.533033,0.116000,0.057057
0.000000,0.523000,0.603604,0.114000,0.060060
1.000000,0.481595,0.799000,0.674847,0.282000
6.000000,0.505000,0.528000,0.966000,0.576000
2.000000,0.530000,0.510667,0.212000,0.258667
13.000000,0.512000,0.498667,0.964000,0.992000
6.000000,0.506000,0.563091,0.984000,0.867508
14.000000,0.168000,0.148265,0.048000,0.214511
14.000000,0.222000,0.130915,0.036000,0.205047
14.000000,0.249000,0.121451,0.034000,0.242902
14.000000,0.112000,0.129338,0.076000,0.258675
14.000000,0.045000,0.149842,0.090000,0.299685
18.000000,0.498000,0.543909,0.992000,0.872521
12.000000,0.522000,0.653333,0.612000,0.640000
14.000000,0.504000,0.402667,0.132000,0.597333
12.000000,0.941000,0.586667,0.114000,0.330667
12.000000,0.504000,0.352000,0.316000,0.133333
14.000000,0.969000,0.374667,0.058000,0.253333
11.000000,0.364000,0.761155,0.616000,0.451444
11.000000,0.466000,0.502625,0.528000,0.868766
11.000000,0.779000,0.643045,0.326000,0.608924
8.000000,0.499000,0.500000,0.998000,0.994751
6.000000,0.066000,0.711712,0.088000,0.084084
6.000000,0.015000,0.719219,0.030000,0.141141
6.000000,0.826000,0.696697,0.048000,0.036036
6.000000,0.891000,0.693694,0.066000,0.042042
6.000000,0.362000,0.768769,0.164000,0.114114
6.000000,0.600000,0.866366,0.704000,0.261261
14.000000,0.452000,0.551724,0.428000,0.774536
14.000000,0.511000,0.539788,0.550000,0.782493
8.000000,0.848000,0.568966,0.192000,0.496021
7.000000,0.488000,0.445000,0.218667,0.186000
8.000000,0.652000,0.644000,0.306667,0.564000
15.000000,0.305333,0.376000,0.109333,0.240000
15.000000,0.293000,0.249333,0.354000,0.493333
4.000000,0.240000,0.753754,0.412000,0.258258
14.000000,0.425000,0.564565,0.242000,0.864865
14.000000,0.567000,0.609610,0.858000,0.774775
15.000000,0.506667,0.502000,0.965333,0.984000
2.000000,0.566869,0.885000,0.300912,0.226000
14.000000,0.472644,0.446000,0.872340,0.596000
14.000000,0.249240,0.272000,0.498480,0.544000
14.000000,0.354444,0.466667,0.500000,0.822989
13.000000,0.610000,0.728736,0.766667,0.537931
14.000000,0.902000,0.537433,0.192000,0.919786
14.000000,0.863000,0.608289,0.186000,0.778075
14.000000,0.685000,0.584225,0.286000,0.826203
14.000000,0.572000,0.570856,0.192000,0.852941
14.000000,0.415000,0.570856,0.174000,0.852941
14.000000,0.288000,0.585561,0.192000,0.823529
14.000000,0.109000,0.532086,0.210000,0.930481
3.000000,0.692000,0.478667,0.228000,0.509333
3.000000,0.314000,0.497333,0.216000,0.445333
10.000000,0.591000,0.748000,0.530000,0.498667
4.000000,0.450000,0.410667,0.060000,0.218667
4.000000,0.551000,0.697333,0.046000,0.178667
4.000000,0.546000,0.592000,0.040000,0.133333
14.000000,0.613000,0.432000,0.178000,0.341333
14.000000,0.762000,0.476000,0.192000,0.397333
14.000000,0.849000,0.626667,0.298000,0.730667
14.000000,0.318000,0.417333,0.128000,0.301333
14.000000,0.242000,0.638667,0.268000,0.706667
5.000000,0.211000,0.477011,0.202000,0.340996
1.000000,0.242000,0.536398,0.112000,0.130268
8.000000,0.710000,0.829333,0.224000,0.336000
19.000000,0.182000,0.837333,0.292000,0.320000
17.000000,0.585000,0.614667,0.574000,0.482667
12.000000,0.443000,0.525602,0.574000,0.575301
9.000000,0.500000,0.422667,0.876000,0.845333
5.000000,0.842000,0.512000,0.212000,0.480000
5.000000,0.400000,0.498667,0.672000,0.757333
9.000000,0.554000,0.720000,0.612000,0.554667
14.000000,0.359000,0.572000,0.186000,0.802667
1.000000,0.041000,0.526667,0.082000,0.360000
13.000000,0.702000,0.649333,0.492000,0.621333
18.000000,0.530000,0.413738,0.724000,0.603834
14.000000,0.603000,0.374667,0.054000,0.221333
14.000000,0.509000,0.385333,0.058000,0.184000
14.000000,0.452000,0.377333,0.036000,0.189333
14.000000,0.867000,0.432000,0.130000,0.512000
14.000000,0.147000,0.358667,0.038000,0.136000
14.000000,0.208000,0.352000,0.036000,0.138667
14.000000,0.288000,0.477333,0.180000,0.544000
1.000000,0.459000,0.584000,0.318000,0.320000
5.000000,0.051000,0.284000,0.098000,0.146667
2.000000,0.581000,0.576000,0.506000,0.528000
8.000000,0.367868,0.545000,0.177177,0.122000
17.000000,0.782282,0.733000,0.423423,0.410000
11.000000,0.510667,0.474000,0.872000,0.692000
14.000000,0.908000,0.297000,0.178667,0.258000
14.000000,0.647000,0.514667,0.694000,0.965333
1.000000,0.473000,0.753754,0.554000,0.486486
14.000000,0.507000,0.546547,0.422000,0.900901
18.000000,0.793000,0.562718,0.410000,0.289199
6.000000,0.032000,0.667247,0.064000,0.080139
16.000000,0.546000,0.593333,0.376000,0.445333
16.000000,0.758000,0.149333,0.128000,0.074667
13.000000,0.326000,0.680481,0.264000,0.483957
13.000000,0.582000,0.653743,0.244000,0.414439
6.000000,0.390000,0.633234,0.588000,0.314371
9.000000,0.462000,0.525526,0.072000,0.138138
9.000000,0.558000,0.540541,0.120000,0.126126
14.000000,0.042667,0.464000,0.080000,0.220000
14.000000,0.118667,0.463000,0.104000,0.234000
14.000000,0.834667,0.380000,0.250667,0.392000
14.000000,0.277333,0.644000,0.458667,0.708000
14.000000,0.706667,0.587000,0.581333,0.822000
5.000000,0.667000,0.592000,0.470000,0.304000
5.000000,0.198000,0.612000,0.396000,0.317333
6.000000,0.738000,0.025333,0.060000,0.050667
14.000000,0.958000,0.885333,0.048000,0.096000
10.000000,0.474000,0.733333,0.456000,0.501333
8.000000,0.407000,0.792000,0.218000,0.410667
8.000000,0.598000,0.728000,0.192000,0.389333
0.000000,0.500000,0.449254,0.968000,0.325373
11.000000,0.450000,0.519022,0.680000,0.739130
2.000000,0.545000,0.370667,0.242000,0.368000
13.000000,0.503000,0.585333,0.598000,0.482667
14.000000,0.474000,0.536000,0.256000,0.709333
14.000000,0.767000,0.501502,0.462000,0.870871
14.000000,0.338000,0.578078,0.628000,0.825826
6.000000,0.507000,0.531161,0.694000,0.586402
14.000000,0.503000,0.168555,0.114000,0.144476
14.000000,0.654000,0.223796,0.120000,0.198300
10.000000,0.695000,0.577333,0.194000,0.269333
8.000000,0.870000,0.556000,0.116000,0.226667
8.000000,0.756000,0.589333,0.140000,0.266667
8.000000,0.817000,0.572000,0.126000,0.242667
14.000000,0.525000,0.633333,0.294000,0.728000
14.000000,0.125000,0.561333,0.242000,0.440000
15.000000,0.533333,0.285000,0.154667,0.190000
6.000000,0.497000,0.538667,0.966000,0.474667
0.000000,0.496000,0.459375,0.896000,0.618750
6.000000,0.644000,0.644092,0.112000,0.118156
6.000000,0.279000,0.756484,0.274000,0.319885
15.000000,0.295455,0.771000,0.398396,0.398000
15.000000,0.643048,0.818000,0.323529,0.192000
15.000000,0.685829,0.394000,0.371658,0.784000
14.000000,0.775000,0.752000,0.154000,0.490667
13.000000,0.532000,0.780000,0.308000,0.434667
17.000000,0.498000,0.632000,0.996000,0.656000
14.000000,0.646000,0.568000,0.108000,0.101333
18.000000,0.563000,0.570571,0.762000,0.312312
16.000000,0.600000,0.536000,0.164000,0.357333
16.000000,0.363000,0.585333,0.130000,0.258667
16.000000,0.287000,0.560000,0.174000,0.218667
11.000000,0.401000,0.497494,0.522000,0.573935
11.000000,0.768000,0.354637,0.456000,0.338346
11.000000,0.471000,0.171679,0.306000,0.177945
14.000000,0.160000,0.352130,0.308000,0.699248
9.000000,0.573000,0.570667,0.202000,0.256000
14.000000,0.180000,0.465333,0.296000,0.333333
6.000000,0.509000,0.702667,0.778000,0.456000
14.000000,0.349000,0.504000,0.062000,0.165333
14.000000,0.820000,0.492000,0.056000,0.104000
3.000000,0.231000,0.401333,0.458000,0.792000
3.000000,0.404000,0.286667,0.720000,0.573333
3.000000,0.786000,0.233333,0.376000,0.461333
6.000000,0.921000,0.558667,0.154000,0.258667
0.000000,0.499000,0.578667,0.998000,0.837333
7.000000,0.651000,0.546407,0.694000,0.901198
10.000000,0.298000,0.838667,0.496000,0.317333
14.000000,0.620000,0.592000,0.420000,0.810667
14.000000,0.376000,0.486667,0.380000,0.429333
11.000000,0.389000,0.619335,0.626000,0.749245
10.000000,0.499000,0.584000,0.998000,0.826667
4.000000,0.554000,0.350667,0.068000,0.365333
4.000000,0.527000,0.154667,0.046000,0.192000
0.000000,0.644000,0.106287,0.096000,0.158683
0.000000,0.676000,0.387725,0.100000,0.152695
